PLATEIFU,RA,DEC,inc,inc_err,PA,PA_err,PA_bar,PA_bar_err,R_bar,R_bar_err,R_bar_deproj_kpc,R_bar_deproj_kpc_err,redshift,nsa_elpetro_absmag_r,nsa_sersic_absmag_r,bar_type
10001-6102,132.653991697,57.3596675436,59.55435420053169,0.7086541793930685,56.30000000000001,0.7666666666666657,84.82371074807895,0.13615062653465285,4.93566439328119,0.1149894453483306,3.1180023561077825,0.0726421678936864,0.0261046,-21.124409799928717,-21.298209799928717,Weak bar
12622-9102,200.696327374,32.6232691309,69.4506631897074,1.042928390828166,97.2,0.4833333333333318,28.83609748211495,1.0407742724412876,2.429673609029205,0.5532188857111535,2.859476897070809,0.6510819464950138,0.042610347,-21.991268799928715,-22.212898799928716,Weak bar
8985-6104,206.198417052,31.6156728964,45.945586726858174,1.1783119568498217,69.0,0.7833333333333338,45.39748527279511,0.8799580046257482,5.072588315635971,0.7710878829013117,3.419316662108313,0.5197728421656307,0.0279465,-20.776909799928717,-20.772509799928716,Strong bar
8444-12703,201.411105292,33.6804328237,35.43386460217298,0.7606128504700891,6.7999999999999545,0.6500000000000009,52.06501715069456,1.3897789133131286,4.337171319343337,0.1842416534248454,3.7075633076162826,0.1574961060279109,0.0389689,-22.167309799928717,-22.367509799928715,Weak bar
8985-12703,204.554359244,32.8228438761,44.90384492436858,1.7396943077964444,109.0,0.7333333333333343,126.00440553133046,1.2346549455873963,5.85230997392109,0.246559442774831,2.967760265431636,0.1250325633117216,0.0245119,-21.353109799928717,-21.664209799928717,Weak bar
12487-6101,137.878720293,28.8265918025,24.41741374608605,3.006433397431969,10.799999999999956,1.2666666666666655,48.47395562259533,3.105048267225646,5.235549086201496,0.2036228032608082,3.750986999300405,0.1458846961831351,0.03388847,-22.179397799928715,-22.457136799928715,Weak bar
12074-12704,18.4430517249,0.305756424885,51.18241445256863,4.239836163127766,96.1,0.4833333333333318,83.66575597787369,1.3288109238402572,7.948622357976486,0.4392906446890774,7.29405913438911,0.4031153821681567,0.044405818,-21.935691799928716,-22.11988279992871,Strong bar
8942-12702,124.003309706,27.0758952047,37.23071599981751,1.6304503943355044,98.2,0.6666666666666666,123.35203471447852,0.2619195174151302,5.940064876553487,0.0629147938220309,3.1660981122563037,0.0335340461918493,0.0254964,-21.826709799928715,-22.588209799928716,Weak bar
8547-9102,218.976343316,53.3916368422,50.30344836440492,2.4616872760217703,46.400000000000006,1.099999999999999,72.93147267415836,1.5138156194282957,3.7003315854299688,0.4634305113599657,4.061352739133343,0.5086448966143291,0.0434983,-20.468409799928715,-20.428209799928716,Strong bar
8547-6102,217.324860201,52.6655598805,51.42443512943728,2.171897546344187,142.2,0.8000000000000007,167.28723808591025,0.6763955619918187,6.005025210175364,0.3817318922432067,4.189774659937022,0.2663387001773621,0.0304662,-21.20180979992871,-21.322709799928717,Weak bar
8445-12701,203.958189452,34.9989487463,41.46193787144594,0.4760498775161252,152.4,0.6000000000000002,79.29811343806358,7.223187082290098,2.006364331963267,0.8826692912674045,1.2655860318176622,0.5567752117330178,0.025054,-21.990209799928714,-22.390409799928715,Weak bar
7993-12704,33.4062555764,13.7281228725,31.18509099417071,1.9612947356822747,130.9,0.7999999999999995,24.545953898398153,0.01591584908271236,12.040322153472305,0.0322724905039013,11.46449049089668,0.0307290499193852,0.0410693,-22.468009799928716,-22.664409799928716,Strong bar
10492-12701,123.338037496,57.852238539,61.771828289637305,0.4960529758043925,100.8,0.75,112.86839305013063,0.5970544964515988,11.8173466909489,0.4214141378703289,6.512259675271003,0.2322313433305622,0.0266673,-22.188709799928716,-22.86490979992871,Strong bar
10492-9102,124.062110011,57.7093321492,39.360618775745536,0.4065502279097863,157.1,0.8833333333333329,179.32708878171928,6.564356895637923,7.431067556978121,0.5006415167562395,4.339374895901932,0.2923498155548645,0.02639,-21.108009799928716,-21.324409799928716,Weak bar
10492-12702,124.064089969,57.5305417333,40.45949904219894,1.8858232074146848,178.7,0.5500000000000006,119.04220701035013,0.19867796607832341,3.867085455304559,0.2127039752076334,2.6720641842809343,0.1469733939359597,0.0271824,-20.588309799928716,-20.707609799928715,Strong bar
10492-6102,121.960564881,56.6934864581,54.47270103583613,1.0668889617284982,6.7999999999999545,0.5833333333333334,69.65131368528449,2.6073571104906716,3.723176354598333,0.3325447381699322,3.143115150945905,0.280735131876936,0.0297122,-21.76450979992871,-21.957109799928716,Weak bar
10492-9101,121.888906322,56.42572994,48.74507843563478,1.5249009545375465,45.0,0.1666666666666666,13.289181872324493,6.258957173228913,4.710262487169356,0.0957150311138606,2.9891145577449416,0.0607403926377328,0.0267986,-20.711409799928717,-20.84530979992871,Strong bar
11016-12703,212.557940634,51.1136212677,52.094193883012295,0.543329547670421,91.89999999999998,0.4666666666666662,63.89174546178296,0.025337209392009705,5.007248931976563,0.1364310144087879,5.0408290874381025,0.1373459628636901,0.046122026,-22.189879799928715,-22.690282799928717,Weak bar
8723-12701,126.973889689,55.1586182319,62.94527138200724,1.726488251472201,1.5,0.4499999999999981,37.379908249731386,0.18245943199048878,3.9280965213545977,0.1829711128763407,4.063947991029237,0.1892990873691068,0.0388248,-22.176909799928715,-22.644309799928717,Weak bar
10494-9102,124.339174229,55.3405265396,60.08034679958394,0.7775330192599874,156.6,0.8499999999999996,174.36274086684352,0.2230122508709632,5.555691725274156,0.1995103148044337,3.769783313221611,0.1353765998469309,0.0308072,-20.539009799928717,-20.614109799928716,Strong bar
9884-3701,204.120951603,52.420280389,61.60174819934112,0.2916305252799596,164.5,0.7999999999999998,92.3522768682668,0.3953009181015729,6.310632908209724,0.0038017502592988,4.428153285245056,0.0026676774176635,0.0293025,-21.224309799928715,-21.39240979992871,Weak bar
11017-9101,200.971919902,51.4352347109,56.04298661518845,1.061266926267372,168.6,0.5833333333333334,59.364021123557905,0.23307597449922968,4.872649382545518,0.5390005843704144,3.3340008637051213,0.3687990398541136,0.025322892,-20.722858799928716,-20.962269799928716,Weak bar
9504-3704,123.371657868,29.0371979669,37.2196141539924,6.034611462905829,168.5,1.4,104.63655894807562,1.189407912211781,3.7365279647030385,0.3226964735148612,4.398943575104485,0.3799044439882548,0.0478992,-21.097209799928716,-21.32240979992871,Strong bar
8715-12701,118.359600724,50.2284207566,42.53209131633284,0.5936031206652217,135.5,0.7333333333333334,163.00071285590775,0.5514278508605159,10.01189854775479,0.680418210384448,5.3624771275619665,0.3644390794572614,0.0241989,-21.36030979992871,-21.91830979992871,Weak bar
8135-6103,113.057012986,39.5600737596,44.24981172953506,1.5449674437488348,32.0,0.9666666666666686,3.2714896899806263,1.0289256983192356,7.650621814811692,0.1026292560873063,8.124872801220844,0.1089910953092651,0.0488063,-21.945609799928715,-22.270009799928715,Strong bar
8337-6102,214.642100658,37.024420277,53.12594853219344,3.050320155908981,159.5,0.5166666666666663,102.68899415329332,3.2650114837571858,5.963098622258198,0.3422746474691225,4.84867442927901,0.2783080468901497,0.0327929,-21.368709799928716,-21.627009799928715,Strong bar
9026-12705,251.458488506,43.8664730917,41.040072500136446,0.7533663819648453,146.6,0.6166666666666669,45.0880942622714,1.4551720031722224,6.416252165656452,0.3589159455064923,4.994944441995246,0.279410029541397,0.0338343,-21.735109799928715,-22.124909799928716,Weak bar
8079-12704,41.9370732132,0.414182221714,59.58809688209675,0.3489067427082588,8.199999999999989,0.6500000000000009,30.727159146302824,0.06919613741918902,9.904383657631016,0.5009895918365617,6.629583734936682,0.3353416592311868,0.0278077,-21.579609799928715,-21.704109799928716,Strong bar
8078-12703,42.5702667337,0.0919901487903,46.78296688777687,0.1251319496713421,7.299999999999955,0.5666666666666677,72.5519974570968,0.9326436073482132,7.13999005735498,0.0531031751348285,4.770623994387564,0.0354811812679507,0.0280766,-21.823109799928716,-22.101009799928715,Strong bar
9026-9101,249.318419223,44.4182296144,49.35487455010134,0.243953684397514,65.6,1.4500000000000004,25.88087443198455,0.5250806772581826,7.140997704386176,0.0606214847749853,5.083304531793075,0.0431532792807691,0.0314197,-22.06930979992871,-22.324209799928717,Strong bar
10220-9101,120.825871809,31.7763732335,39.90793813786247,1.082653680343462,62.80000000000001,0.75,82.59292206129288,1.4326700918739623,5.95163558077251,0.0560949444983536,4.504873447869653,0.0424590219950185,0.0363553,-21.371509799928717,-21.61940979992871,Strong bar
9484-12703,120.674558679,34.9446437099,32.204316215988605,1.853521037894371,113.0,1.0,91.80894981469692,0.4198445990250731,7.036993193389394,0.2129441636269806,4.64196754807191,0.1404690710851254,0.031806,-21.181409799928716,-21.424909799928717,Strong bar
11955-12703,195.321303378,53.8608374746,48.165379162201646,2.1998347982336988,116.8,0.5333333333333327,97.41562998542224,0.10077976689942711,8.742755615163281,0.757287403108928,5.568219761664715,0.4823127705797291,0.029873945,-21.69649779992871,-22.205001799928716,Strong bar
11761-12704,195.86457106,53.5319565106,57.881621355338446,0.6952247125170423,39.099999999999994,0.5833333333333334,143.37168715945415,19.777356049797174,0.9881827459095692,0.1452094267219855,0.9576258249222952,0.1407192117315721,0.03285506,-21.815619799928715,-21.923511799928715,Weak bar
9189-3701,50.5102834779,-7.47418414445,49.48369313631133,1.996251916614064,5.0,1.2500000000000009,153.73561439439152,0.44038158258808696,8.006952666220787,0.3636125933658292,6.298404010795633,0.2860237985535744,0.0334132,-21.152909799928715,-21.296109799928715,Strong bar
9029-12704,247.21695308,42.8120113452,58.37671372040256,0.3956998545721006,112.2,0.5499999999999995,78.55362405802998,1.507850510988373,5.464504098105252,0.1589533003720098,4.1031529253221874,0.1193538677438587,0.0315763,-21.637609799928715,-21.82850979992871,Strong bar
7962-12704,260.883080702,27.4587088309,53.10704985444988,5.549208686138822,84.89999999999998,1.0166666666666655,116.01569110404614,6.284034015594161,3.118682053450475,0.3563948525375891,1.5181562113915743,0.1734909329693608,0.0223086,-20.35420979992871,-20.484309799928717,Weak bar
9028-12702,242.975066254,30.332783222,49.76476521834183,0.5103456098907841,137.6,0.5666666666666664,174.52011595317373,0.16159776452483154,6.182877665287524,0.0606719929995689,4.2264320740203285,0.0414735776914632,0.0300649,-21.18370979992871,-21.451009799928716,Weak bar
9193-9101,46.2941968423,-1.07547036487,24.503828045418697,2.732197927783046,157.9,0.8000000000000002,36.62637221178181,0.39710719561601193,5.690391285154314,0.1305983809625668,5.701052187208006,0.1308430559731315,0.0450558,-22.092509799928717,-22.500909799928717,Strong bar
9192-12701,46.2926761258,-0.314889879806,62.06489878553065,0.4282996001123216,32.19999999999999,0.5500000000000019,46.35803192175635,0.12707236879520917,5.603817205019022,0.2893615365898996,3.379066455197611,0.1744831827918354,0.0280993,-20.864509799928715,-21.19430979992871,Strong bar
9192-6101,46.3470225234,-0.24210798119,66.39250908047944,1.0919309994928668,76.80000000000001,1.6333333333333329,134.93741234079255,0.3528741151334928,1.3655977448646712,0.2422068990836066,1.2317153760023456,0.2184610826262683,0.0287962,-20.806809799928715,-20.918709799928717,Weak bar
7961-12702,258.935074017,29.4043335998,65.20633992864846,1.89504066871244,155.0,0.5666666666666664,167.03751238771372,0.021611246506554598,14.03233000766132,0.66492069446522,9.12116160276709,0.4322054216178017,0.0289918,-21.843809799928714,-21.900809799928716,Strong bar
8563-12705,242.755084484,49.795406083,45.05258240903251,1.3822264801687858,37.900000000000006,0.5666666666666677,67.9821490082156,1.0578479245501602,5.401711424777194,0.4397275003577623,4.942040251555404,0.4023078679316049,0.0423376,-22.656409799928717,-22.783409799928716,Weak bar
8549-12701,240.470870972,45.351940155,54.019343285903005,0.4175854796925229,53.0,0.4500000000000004,98.02353759706308,1.4154074602338993,5.12178827186261,0.0965167140023002,4.897971286925412,0.0922990308851133,0.0420468,-21.616809799928717,-21.999709799928716,Strong bar
9196-12701,260.126453553,52.6430405566,31.03646940017808,0.9515228351820788,121.4,0.6166666666666669,176.70543273777912,0.4182906334800185,10.517848830164104,0.3528484423064739,7.75490637833706,0.2601583917028096,0.0309348,-21.849509799928715,-22.14700979992871,Strong bar
8140-12701,116.930322338,41.386379358,30.662769572239903,0.2025540783158064,64.80000000000001,0.9833333333333344,123.65514919500976,1.3659182360143158,6.87623634653442,0.3223812948524771,4.786136653548537,0.2243903283646615,0.0285831,-20.902409799928716,-21.058909799928717,Strong bar
8083-9101,50.138413881,-0.339959846103,49.84258734201126,0.5846585526868822,39.0,0.6833333333333323,23.450843086110268,1.4746057389094152,5.002546493305672,0.4307921464297415,4.064670387808766,0.3500273477191558,0.0382806,-22.226509799928717,-22.51740979992871,Weak bar
8085-3704,51.1555183364,-0.444017557679,40.49829513528931,3.496609715521433,106.0,2.216666666666669,116.99611945775422,0.38906558901455124,4.17434506224574,0.3276652295986437,3.1045042698916583,0.2436880730307331,0.0368414,-21.546609799928714,-21.649809799928715,Strong bar
8084-6101,51.6942487239,-0.648169731434,51.43700989843634,0.8279738672351904,64.5,1.066666666666665,8.91753243355825,0.46207720192978535,4.842546384312456,0.651052591729798,2.7672008738973153,0.372034288948499,0.0204935,-20.049109799928715,-20.062509799928716,Strong bar
11956-6103,187.17995213,53.3576933919,59.10972310881959,0.2308654079494374,179.4,0.6166666666666628,103.58577128857348,0.23410217813553696,6.038338225115073,0.0309763763266563,5.585138822900623,0.0286514858169428,0.03658396,-21.668714799928715,-22.003496799928715,Weak bar
11017-12704,202.485377395,50.8838631272,59.59626104815424,0.517940167369737,67.69999999999999,0.6500000000000009,92.70055293422227,1.328226588083345,5.093299733224346,0.7764551659125312,2.9488396991923516,0.4495399716906869,0.025398761,-20.870395799928716,-21.086664799928716,Weak bar
8626-6104,263.033161018,56.8787475343,52.90553307447311,1.313369492737916,86.19999999999999,0.7000000000000005,62.82810333243157,0.7303932848489361,5.258928925419438,0.4459789950986539,3.2573802689927613,0.2762393634942898,0.0281076,-21.247809799928714,-21.39380979992871,Strong bar
11018-12702,195.657161791,50.4384293765,39.15004267962614,0.7131052044431208,146.8,1.2000000000000004,120.59093698096216,5.749934491768878,4.234781791445212,0.4838237780511185,2.027880635251722,0.2316853426465111,0.023645166,-21.741059799928717,-21.973415799928716,Strong bar
11956-12702,187.778251994,52.4143339538,60.81448848763733,1.0505851501788683,53.0,0.5500000000000019,75.55972758795141,0.09006839755257005,13.464836347363288,0.4874389759762687,12.739865708001645,0.4611943981034378,0.03999311,-22.230169799928717,-22.621570799928715,Strong bar
9190-12703,54.4952815223,-6.27063764925,54.407425989945736,0.4528660468754637,49.599999999999994,0.5666666666666677,116.51549918721209,0.5061168529110374,5.747803972901105,0.4391974880476037,3.4593045339387034,0.2643301457148886,0.0220936,-21.521509799928715,-21.61510979992871,Weak bar
8624-9102,263.892581425,59.8899227545,44.26658298111081,6.5762298987505226,139.3,0.8666666666666671,104.74189993066778,1.7547415194828009,4.814658684972839,0.2038708679268563,3.226456955083438,0.136620396750972,0.0283608,-21.080909799928715,-21.338009799928717,Strong bar
9870-6103,233.228291256,44.5387324245,57.981705423497615,2.945842216433146,3.3999999999999773,0.8333333333333334,155.810282902717,3.3054730332547497,4.442139757222357,0.8389321699342926,3.7551144670462993,0.7091821735389662,0.0371223,-21.460609799928715,-21.730109799928716,Strong bar
10226-3704,37.779258815,-1.10518325836,26.270920028486582,0.578514659633564,77.30000000000001,1.4833333333333318,130.7573598056954,2.4997224513891574,5.071424918685978,0.1338989032984412,4.679183669171914,0.1235427067697639,0.0405964,-21.079009799928716,-21.43190979992871,Strong bar
8610-12703,257.19049208,62.0433486502,63.44004630929566,1.164662958447341,138.7,0.6499999999999998,102.40982032111162,3.1357916015034712,7.860255316536808,2.7250881011030965,5.998132664387503,2.079504964447125,0.0261576,-21.129609799928716,-21.19720979992871,Weak bar
8077-12705,41.694639931,-0.728826852116,40.19595067287637,6.211804354844933,19.0,0.7999999999999972,8.445389163287985,2.2352882717444995,6.747479863344118,0.0199054005086498,5.9183266842627615,0.0174593574752654,0.0438592,-21.975809799928715,-22.679809799928716,Strong bar
8079-9101,42.8963395389,-0.733774161819,47.21643811174811,0.2082750747079984,13.899999999999975,0.8166666666666677,44.72387445919054,0.2670654871751295,8.078775414492405,0.0299673364622625,4.338248184983891,0.0160922585845122,0.0232391,-21.170109799928717,-21.389909799928716,Strong bar
11748-6103,138.675773926,30.1762933953,56.63501176373999,0.2413606151208398,142.3,0.9166666666666666,179.96872942214384,8.25951607024605,5.000716945247616,0.1685571022285836,3.0944294301979265,0.104302655702338,0.024462113,-20.675058799928717,-20.830181799928717,Weak bar
9872-9102,234.134706786,41.7992939146,42.17825859122144,0.7049960730017233,64.30000000000001,0.6833333333333348,114.68282349484804,2.9063385150427856,3.897577506975721,0.0854862205549669,3.488215106038829,0.0765076064207336,0.0413954,-22.093009799928716,-22.218109799928715,Weak bar
10505-12701,138.742506511,32.7895428219,61.42047736381298,0.8743458321584008,77.0,0.6333333333333327,101.09363282620734,2.5574021829689513,3.807223722714307,0.8421321392643322,4.567270139663121,1.0102492665102647,0.0496033,-20.93820979992871,-21.029009799928716,Strong bar
11944-12701,241.892588201,36.484048963,56.54326972404093,0.4527723217339279,123.8,1.1666666666666667,100.64503992106376,1.2016530503390392,7.112890071768326,0.658533153605506,4.699036034194498,0.4350511518217096,0.029826827,-20.875337799928715,-21.369766799928716,Strong bar
8615-6104,319.901867923,0.704249718837,52.71137912278982,0.217727619549592,170.0,0.5666666666666668,121.54929668137436,2.9826561950510233,6.616058764681979,0.2299732502643694,5.61618425571744,0.1952177562668613,0.0346836,-21.894909799928715,-22.183009799928715,Weak bar
11751-6101,145.267159186,34.7328785678,57.08116953741465,0.7390310061636107,117.1,0.5833333333333334,57.846720046052866,3.5665303545790907,2.496011015654405,0.1791380785727556,3.1624164594757698,0.2269658285337409,0.049939964,-22.128849799928716,-22.319915799928715,Weak bar
9025-12704,246.050763599,30.162261411,52.55611907787552,0.8491326389247362,168.9,0.4333333333333333,21.029767263864414,2.0699246452261733,5.847730046595506,0.1290707703876679,6.498807099554981,0.143441306670569,0.0482447,-22.502009799928715,-22.755909799928716,Strong bar
9027-12704,245.346646891,32.3490136493,54.90061963789386,1.8717000497808087,134.3,1.5500000000000007,87.73466768128651,0.5434845535748901,10.574654801505304,0.2827879894463185,9.728019580125784,0.2601472246608552,0.034659,-21.397309799928717,-21.944409799928714,Strong bar
8596-12702,230.172274476,49.1065424828,47.8922684853669,0.3615023994391677,33.19999999999999,0.5,94.12371687256166,2.694608429958604,3.468551971217962,0.1474508229021229,3.5252522343754356,0.1498611948759932,0.0383337,-22.16380979992871,-22.515009799928716,Strong bar
8597-12703,225.388973978,49.1124291187,45.96921009535637,0.434653905953926,167.5,0.6666666666666666,125.6198394029072,1.232045448753045,6.922129912915038,0.1747231425237982,4.181373374636424,0.1055430489275739,0.0259833,-21.344509799928716,-21.665909799928716,Strong bar
9867-12704,222.269418815,49.94700962,42.01114894844515,0.3959418157796079,85.80000000000001,0.6500000000000009,55.590166658849455,5.067778429734743,2.596104267581445,0.1760078258459501,1.7941351892248816,0.1216368070699136,0.0304755,-20.995309799928716,-21.095809799928716,Weak bar
9034-12705,227.53668071,46.1046806603,53.06697813216915,0.3208914995732002,166.0,0.833333333333333,59.63001101223338,0.5941386763200935,4.290664164063715,0.5436513948730071,2.281717002857838,0.2891064375763854,0.0191239,-19.94720979992871,-20.055009799928715,Strong bar
8991-6101,178.048750543,51.989659304,56.29045142624784,0.7505483953516112,153.5,1.0833333333333333,4.07338627536285,3.0940429130938467,2.819069884066603,0.8981360572804699,1.8107996667161357,0.5769081789640356,0.0233537,-20.378109799928716,-20.382209799928717,Weak bar
8992-6101,172.104499923,51.0283528932,57.52887921542925,4.4312581501373245,152.0,0.8000000000000002,5.615229721255446,9.445963728680102,4.18507837173971,0.5853662026598913,3.1438843562576197,0.4397345721531492,0.0337028,-21.250409799928715,-21.622009799928716,Strong bar
8989-3703,177.440360191,50.5270164143,48.36833693409203,0.6763781424610116,37.69999999999999,1.216666666666664,59.17558510210603,0.2913077526011618,8.457852433942785,0.0460394918512268,4.935773773631539,0.0268674014125209,0.026442,-21.155209799928716,-21.35440979992871,Strong bar
8989-9102,177.524356507,50.4674415773,46.11679650363955,4.200051245275208,48.900000000000006,0.7166666666666686,80.51732971877954,1.6831204872259709,2.9673831815045464,0.0041185566636119,1.8000628644125416,0.0024983834077632,0.0235284,-20.485209799928715,-20.56000979992871,Weak bar
8482-12705,244.216716794,50.2821959759,61.95562607997999,0.1368444848873125,117.5,0.5166666666666657,87.96044093715255,1.230721443685417,4.2005585923640405,0.5667435818003275,4.176579961994392,0.5635083609211176,0.0416814,-22.029209799928715,-22.357809799928717,Weak bar
9033-12705,224.018183078,45.4052658652,28.895327224220413,2.32660934446767,75.39999999999998,0.8499999999999991,100.33205551197568,1.156028496941241,6.602848173142984,0.2849433542284969,4.984270210563789,0.2150942494719192,0.0361875,-22.471009799928716,-22.973609799928717,Strong bar
8597-12702,224.289078875,48.6339685087,69.2264728094868,0.1237338121370328,92.3,0.4166666666666667,131.12256168113788,1.364951694284343,4.73159135504968,0.0541506083347615,4.397816563678632,0.0503307290080608,0.0353781,-21.91080979992871,-22.13020979992871,Weak bar
11835-3704,221.05713437,2.13461925637,32.13354121752248,1.2738186510811855,101.2,1.9666666666666688,119.72874576486493,3.30861037310965,4.550633581070078,0.4472427655330895,2.6167280893789826,0.2571757726682919,0.027351396,-20.165153799928717,-20.155756799928714,Weak bar
12506-12701,218.290476601,3.94665082757,63.96460920705294,0.3858373055849142,130.5,0.1666666666666666,1.8180447565582936,4.206517672257918,2.144536582581983,0.0625517877266099,1.783222018109045,0.0520129738294682,0.030030238,-21.778354799928714,-21.86464379992871,Weak bar
12506-6102,218.579238947,3.66438653036,60.18009098410572,0.1431007363672911,19.19999999999999,0.7333333333333343,36.56456329495231,0.012321289651260522,11.075189416664356,0.059374947109962,7.86093386420516,0.0421430744759817,0.033575296,-21.82390679992871,-22.187866799928717,Strong bar
7959-12704,256.864380186,31.2477124477,41.270145638198365,1.35523820982036,75.1,0.8500000000000014,110.6635996787562,0.6792353570030646,7.021519185341397,0.9298406478164352,5.159431537484675,0.6832494559289646,0.0311455,-21.909509799928717,-22.207209799928716,Strong bar
8481-6102,239.554209025,54.6155620453,34.009889879553064,1.5283927496632863,119.9,1.3000000000000007,94.03021321801124,1.1636669987423975,5.976255519735394,0.016050719830325,6.133928163879964,0.0164741889118784,0.0468873,-20.722409799928716,-20.83760979992871,Strong bar
8947-9101,168.73450562,50.334872965,42.67269519152882,0.7667776066444745,24.19999999999999,1.599999999999999,159.58002239675437,7.553006631483487,3.018684459207463,0.3756309934826185,3.1206952565071107,0.3883247405944584,0.047134,-22.225809799928715,-22.483409799928715,Strong bar
11834-12705,223.396117312,0.010389253857,56.11511503100458,0.4286756424763105,86.80000000000001,0.5166666666666657,68.02199100292626,0.1772521900120712,6.476560059298396,0.6080712206396149,5.876976333420956,0.5517775084325458,0.0423918,-22.239042799928715,-22.668090799928716,Strong bar
11834-6103,223.78977319,0.781623932016,40.00477177971485,5.572927650071691,2.6000000000000227,1.5499999999999987,25.787707758946738,1.560159184517966,2.4529705812941893,0.0628717934414277,2.2672470694490463,0.0581115364848263,0.042962093,-20.182245799928715,-20.176321799928715,Strong bar
7961-12703,260.967765843,30.5558579597,67.60594556346705,0.6598084198343699,105.3,0.9500000000000004,122.9782493899387,0.08810767034290193,4.999438310805202,1.1868924629914543,3.230589672264296,0.7669586650847121,0.0282627,-20.753509799928715,-20.800209799928716,Weak bar
7959-12703,256.765166396,31.4236932668,63.924878589876165,0.1405559577900064,1.1000000000000227,0.6666666666666653,118.41197107220864,2.4192221593532675,8.39470001606808,0.6487143325229674,6.262241592190389,0.4839250797288296,0.0311406,-21.71420979992871,-21.957009799928716,Strong bar
8244-3702,131.815007291,51.2458059073,37.94216438168956,1.0737171935528274,68.1,1.966666666666666,172.74491823276344,2.9359203544043293,2.994194015046637,0.2816810434936208,2.0470539707166155,0.1925781347706804,0.0275416,-20.426309799928717,-20.41210979992871,Strong bar
9489-6104,126.084373358,20.5332420155,59.96169225035451,0.3813245503208904,97.89999999999998,0.9500000000000004,83.71452629314348,2.7612679711980057,4.273795648737491,0.1237293852528598,1.7794845498291565,0.0515173273393089,0.0199314,-20.090209799928715,-20.449009799928714,Weak bar
8652-12703,330.816663792,0.571128772422,41.23267715347254,0.3431477081227534,103.1,0.5,168.05035127847708,1.9199865771776898,6.821922824629208,0.4294609267922795,5.820624295000351,0.3664261189258436,0.0300887,-22.492709799928715,-22.744009799928715,Strong bar
12067-12705,332.970511181,0.108720860234,40.87299609233396,3.1220744409589507,37.900000000000006,0.5333333333333314,145.23324889522536,0.8949630551778518,5.623922896942684,0.8230544405970557,4.234565101914823,0.6197235764066058,0.033292945,-22.073722799928717,-22.512424799928716,Strong bar
