PLATEIFU,Omega_sini,Omega_sini_ll,Omega_sini_ul,Omega,Omega_ll,Omega_ul,Omega_phys_sini,Omega_phys_sini_ll,Omega_phys_sini_ul,Omega_phys,Omega_phys_ll,Omega_phys_ul,Rcr,Rcr_ll,Rcr_ul,Rcr_phys,Rcr_phys_ll,Rcr_phys_ul,R,R_ll,R_ul
9190-12703,16.571499050479925,10.535122470475837,21.68942225436008,20.37873096850261,12.955522363550807,26.672475413203887,37.10766917290188,23.590734799523176,48.56796015342139,45.63299944315325,29.01060648552807,59.72624387453138,8.735712054145585,4.544980017524798,17.17156713704591,3.901183966473819,2.0296918055921247,7.668458161058776,0.960540612015027,0.4959541172318764,1.862612849338559
8624-9102,10.858957706867367,7.217889618182506,14.005893760794226,15.557296187836865,10.340849432553142,20.065815108042354,19.086023982947506,12.686375440230064,24.6171715036774,27.34396211554367,18.175381615948407,35.26826779583888,11.569870911883164,8.338007351496566,19.526072880610563,6.58265645156398,4.743893713554254,11.109322705514863,2.0876124520164483,1.457765718083968,3.5016140633770423
9870-6103,21.750109953231735,18.320875037230284,23.616978446280537,25.652379427579312,21.607892507709668,27.854189856494656,29.51421501225614,24.860851104853705,32.04749683114929,34.80947193506288,29.321230412423876,37.797259424641965,5.091422171018969,4.554073902172766,7.1492710288279735,3.7520561530096157,3.3560644613542445,5.268560620632817,1.0655878072784772,0.897661752129068,1.2513644922750775
10226-3704,3.2741863404749902,0.933728955083174,7.393579555497184,7.397349800526616,2.1095682961735216,16.704270485136895,4.0796308741793395,1.1634247648592642,9.212388144326471,9.217085863523192,2.6285186783263175,20.81349395401881,,,,,,,,,
8610-12703,16.11044417786012,15.650914895654015,16.630600367176427,18.01122302545678,17.497476520570434,18.592749458273737,30.619974893042865,29.746580284649273,31.608598749808664,34.23264999672628,33.25620857106858,35.33791590844872,8.099044632058614,7.71684408118427,8.394652544660943,4.261244723241886,4.06015309396666,4.416776358755919,0.6458580847177852,0.4952777955854852,0.9658580182553679
9502-12703,10.941488347052102,9.647594182766603,12.544694652692854,12.392867661061569,10.927339513811814,14.208737947532994,19.039789074038215,16.788224095790785,21.829602391327175,21.56540123288201,19.01516803602272,24.725280962548247,9.638722470529018,8.007601563756756,11.279821764029869,5.539030352787134,4.601683288453477,6.4821116404196255,1.453091356199005,1.1631548151834312,1.7087297119931688
8077-12705,14.991318498976286,13.13287846185576,18.15512342507172,23.227815971165,20.348315867246296,28.129871690748864,17.356862332330216,15.205171146568649,21.019897478460727,26.893031731648072,23.559163073393602,32.56860364855713,6.49662041634756,5.952211249122862,7.273644325409387,5.611204603899331,5.140992242738534,6.282328951090116,0.9446974678775921,0.8597063182525303,1.0562840447401305
8079-3701,12.757663708613483,11.069556356478957,15.271064902759457,16.56408782258822,14.372310466375708,19.827396768811937,14.626407534602023,12.69102605266132,17.50797198113263,18.990397024538318,16.477567907132396,22.731715783909205,7.377699269116013,5.657495741859674,8.782679020954573,6.435087084507836,4.934665462917607,7.660559515038965,1.3170136392587644,1.0184522312275441,1.6916745358620842
8079-9101,11.415650211321223,9.83801601039609,12.5556959750005,15.554251264843955,13.404665537272793,17.107606346107964,24.336033104786214,20.972811787538667,26.766397642266124,33.158757205613014,28.576242109287787,36.470219976576246,13.18274186619523,11.110760046149153,16.72049678687411,6.183816784052108,5.211882714106631,7.843321952127665,1.4147552727918111,1.1785070473001997,1.808745598585859
11748-6103,2.886611274655201,1.0916178104238665,5.865666087760264,3.4562574998857745,1.30703856020137,7.023201421559143,5.854677014684858,2.2140389180987388,11.896849680228764,7.01004375583285,2.6509591654774507,14.24458370731468,,,,,,,,,
9872-9102,6.576916182953885,5.417973440844869,8.200949838171779,9.795248583202426,8.069191577629109,12.213982974493007,8.044308128843205,6.626790821054708,10.030683927282638,11.980690586588194,9.869528757163136,14.939074756938487,21.892409403856917,17.547141633876276,27.12591241696114,17.898934176304824,14.346302743256613,22.177774582356353,4.7547821991230235,3.6123522313707257,5.866780073976606
10505-12701,12.248146219103702,10.627196140599118,13.90392528477322,13.947606209201608,12.101745376441986,15.83312863555685,12.624471972228493,10.953718009269991,14.33112504713579,14.376148073176017,12.473572946218276,16.31960340092209,13.77363582893032,11.894165522952008,16.56865535666975,13.363054389327042,11.539609640689179,16.074756544974484,2.806836427507954,2.3158640459645983,3.851766326458934
8615-6104,18.506015263600133,17.914051529549976,19.00401573472787,23.26063235117266,22.51657964253519,23.886580493147743,26.799528123661563,25.942274494887748,27.52070863937395,33.6849376805352,32.60743605705836,34.59140590699399,13.252473447747427,12.730707309869006,13.923903949711319,9.15129829050741,8.791000449924072,9.614944630116648,1.4001437956114189,1.3148617523250552,1.521205389200416
8315-9102,17.888153097529273,15.836702436693777,20.183337919456573,33.810396153016654,29.93294949024206,38.148524726193465,20.761058076240495,18.380136687769692,23.42485825303571,39.24047352940139,34.740294281466234,44.27532194325814,4.310506373961755,3.519116529682719,5.125485991983131,3.714020627568445,3.0321429196834924,4.416223767938073,1.0208434195250606,0.8054809973900041,1.2815876325164808
11751-6102,23.103458343222794,20.451113534626966,24.676466352139297,30.96773931019963,27.412551971008433,33.07618996850862,27.395236077805812,24.250182592229265,29.260451454498014,36.72041287479924,32.504801730741264,39.22053656557663,8.012424875036626,7.361518957872791,9.348228402257018,6.757186680299538,6.208252635714501,7.883721274059398,1.3504802309450818,1.2040384583661674,1.5909995597838449
9025-12704,17.42584263995086,16.927248025605838,18.205351355454553,21.94830881935379,21.320315740486986,22.930120624312284,18.43733699541879,17.909801132808358,19.26209280066507,23.222312661896574,22.55786731683689,24.261114370836555,11.687041366376198,10.866912523984418,11.978102728982735,11.045876301315717,10.27074070795127,11.32096968951009,1.5795375224660901,1.4607323963162744,1.6934188702313697
9027-12704,4.637155829673613,3.916415835647251,5.091511960508083,5.667814198010333,4.786881893541276,6.223155925544623,6.7198763040278235,5.67542496680291,7.378300801571444,8.21344197258147,6.936849954609343,9.018208483039285,12.599364215595417,10.628426140580785,16.199490752599033,8.694388494548619,7.334311824833487,11.178712164111193,0.8094608215990187,0.6745311093210801,1.0681365068139261
8596-12702,28.29320206775836,27.703460762571684,30.38744132134094,38.13689195363311,37.34196954143543,40.95975293443209,37.23353387770768,36.45744099104307,39.989529046071816,50.187718418913434,49.14160951636402,53.90257153836331,5.794958221420734,5.276597699842635,5.922041245350865,4.403501544370965,4.0096071848098225,4.500070021788299,1.174513719111351,1.1176625839735834,1.223205889793996
8598-9102,27.44397882351189,25.832982071713943,28.504182464207535,36.992209388797235,34.82071925792284,38.42127604577112,36.115965694415344,33.99591219211841,37.511181692893445,48.681329111864784,45.823672662821316,50.56196466730707,6.083627843721927,5.766786705563195,6.593615651100638,4.622857246180432,4.3820944334227985,5.0103893062220894,1.2507646602600124,1.1472442305968953,1.3807399393230533
8597-12703,10.073943359460033,9.3533433752325,11.050759063706838,14.011702628290838,13.009430495852676,15.370341513003044,19.271224412948197,17.892733040453518,21.139850627622604,26.80406829007247,24.88674450753184,29.403113560548356,14.682425383151944,12.799283375077893,16.148385358372924,7.675169907211052,6.690766139155112,8.441493698640157,1.7130514078716463,1.477474638503062,1.9139921548402923
9867-12704,12.616624500818645,11.037930739053294,12.96891367817652,18.851175893831723,16.492364804256816,19.37755006367689,20.689067465762346,18.100284567228574,21.266760378580834,30.912646235221697,27.0446067474778,31.775808225297148,8.07601771052661,7.789020275649727,9.830490913297123,4.924923904100229,4.749906887285336,5.994838226373844,2.8733258571946303,2.5972304035840184,3.39279282596752
9034-12705,12.004685330085056,11.738927361528269,12.248653869211987,15.018275287445885,14.685802905049007,15.323488342293887,30.944597288133878,30.2595503179736,31.573477428401887,38.71275822346384,37.85574084234895,39.499508963667175,6.886308281473517,6.687153233459438,7.08673958191186,2.671482948551685,2.594222493001217,2.749238515045507,0.9722680109497934,0.8690683793188968,1.1298902911682056
8947-1901,12.557130654299767,10.331525411330865,16.409167210793356,21.733072635174228,17.881138484428945,28.3999293065234,23.040498421950012,18.95683826898745,30.10842218929521,39.87701008616924,32.80927421839658,52.10971713083073,6.517616571703947,4.11896963032485,8.825623192908928,3.5521177253503664,2.2448489985705993,4.809987245475402,1.6370203812646942,0.9587028786527527,2.3983509959460965
8992-6101,19.59548452264135,16.957210120037445,21.397041973018794,23.22669606825116,20.099526764367685,25.362097583894318,29.168801178111863,25.241605531893565,31.85050425211794,34.57403050465264,29.919091782934505,37.75267618566477,7.1270977893134475,6.487408082287081,8.888650490655095,4.787955924861336,4.358214926018561,5.971360017617121,1.2241517811017086,1.0045854493030584,1.8436350835725803
8989-3703,19.63307577878183,17.68625013654292,21.048714454118716,26.267406393148395,23.662717199387004,28.161412040043498,36.926476681253476,33.26482873109913,39.58905228188366,49.4045243130919,44.50554690073503,52.966826834728366,5.361223169931397,4.145226919194609,7.102045831339024,2.850456101479625,2.2039349956750747,3.776017007922336,0.5824953993097793,0.44598007413101126,0.7713707519388457
8989-9102,3.0502889226851995,0.4652250029125225,7.611978211156698,4.232078382748533,0.6454695695537573,10.561126914177814,6.42493145901916,0.9799198805415671,16.033378972892915,8.914176403466607,1.3595753872438943,22.2452752094913,,,,,,,,,
8482-12705,21.58959213024957,20.37368817063207,22.452571503499552,24.461806002120973,23.084141866646167,25.43959353441508,26.234244549581096,24.75675847050339,27.282880011636145,29.72436889555236,28.050322548627904,30.912511639749656,8.10757108563287,7.65401983812257,8.823678968616907,6.672162889043944,6.2989108052872735,7.2614871627299085,1.3654591076970721,1.2065224247422084,1.5915628923830252
9033-12705,11.134749732198776,10.184625476420496,12.223203230153192,23.0432463815039,21.076974319220326,25.2957893421817,15.482511002073108,14.161393815138462,16.995970546529023,32.0408921803997,29.306854184975187,35.172980643105504,8.904222314849575,8.113218750905736,9.642798239208512,6.403760153791203,5.834884296340651,6.934930974523251,1.2965611051194081,1.1998020605897959,1.4027656892563165
8597-12702,11.157642056232007,8.480033536006943,11.634089766689687,11.933439117005573,9.069654986429878,12.443014501887879,15.853937307692606,12.049312871790281,16.53092372596283,16.95627039052587,12.887108300534551,17.6803280511635,21.92085833754679,20.839746101547377,30.040576472862384,15.427403688359432,14.666541379030061,21.14187743661803,2.354854170341813,2.216840837144651,3.3385871764581347
12506-12701,36.91874242029896,32.94130389179855,37.55322683578481,41.08825076767101,36.661610504264715,41.79439223031541,61.40512734483341,54.78964958645431,62.46043404752865,68.34006538039755,60.977452483410644,69.51455572309419,1.541518537397777,1.3055837389295784,2.7982110772661026,0.9268106472397533,0.7849590392507755,1.6823747212358264,0.3733867457451333,0.31429297058173644,0.6793020589355163
7959-12704,9.205206261375535,8.803421102357587,9.622549036401987,13.95552597565954,13.346400762807265,14.588237266668152,14.782090687745217,14.136887909126987,15.452276512282557,22.410345266566267,21.43218748488187,23.426378521800686,12.200950608265117,11.619142701356601,12.782408261164086,7.597860769927885,7.2355533060701465,7.959950121174231,1.5275149638400642,1.3356442280782288,1.7468650568129616
8481-6102,6.9171463960584045,5.564601518345865,9.670574018164325,12.366710607123036,9.94858467366746,17.289382563241535,7.51841583071542,6.048301676973985,10.511183749371376,13.441680640943467,10.813360339797942,18.792253354770942,16.36916806463188,9.473603214984704,21.842363080837345,15.060078404039068,8.715971796678767,20.095566202759024,2.6092483072772197,1.5056070673637807,3.4831354349451544
11834-12705,12.325086709986795,11.982428430353318,12.673951208403372,14.846650907457763,14.4338888735691,15.266888877694468,14.738114297130453,14.328369764785359,15.155280112905885,17.753354856839177,17.259781531465496,18.255867770790864,15.47258535440226,14.965273115203829,16.080674392659695,12.939305007141215,12.515053490895639,13.447833437089315,2.0762863967445693,1.8521052016808686,2.344216721806112
11834-6103,12.287400736225862,10.35566446845157,14.397860537684549,19.113905046861213,16.10895514814431,22.39687181227081,14.507854107089734,12.22703422110532,16.999694615568565,22.56797444711674,19.02000074091454,26.4442053842723,7.651449116632244,7.583941383407389,8.068243324648428,6.480380958818546,6.423205406541475,6.833384057735155,2.9402613633624486,2.8017550365737014,3.186668544913808
7961-12703,13.489321816887276,12.80237870324139,13.686684947718199,14.589587186746696,13.846613108070251,14.80304837062195,23.788719900925283,22.577280397870833,24.136774184293984,25.72906242188928,24.41881106224306,26.105505980865775,5.056472846735808,4.724528203966295,6.178225188955244,2.867257665483649,2.679029457729793,3.5033439452862236,0.864151108795107,0.6728772262180059,1.218420597307353
7959-12703,7.193312941441832,6.759873803661188,7.311969439646981,8.008421996403342,7.525867775092231,8.14052403589168,11.553061135874682,10.856921693836606,11.743633378329928,12.862194329583312,12.08717196289837,13.074361233874368,21.779331884510825,21.363105327854292,23.448086871646975,13.560522882920525,13.301366643603826,14.599544204099855,1.272953802533623,1.1677220028762882,1.4932147567691871
8244-3702,4.518507945449916,2.0594885031293804,6.6011557924462805,7.348771855635052,3.3494930918604724,10.73593064078617,8.170037825597687,3.723817502389097,11.93573037118546,13.287515427008463,6.056310088960876,19.41192988640025,,,,,,,,,
8652-12703,15.014667940138104,13.88119497919315,16.358918377334806,22.779922807352513,21.06024264809154,24.819389901475212,24.92638467531699,23.044665868332533,27.158022672981545,37.81776067469081,34.96285843248677,41.20355258986557,10.71550327381292,9.644691672219958,11.746715587205875,6.454595223633959,5.809580680458482,7.075756722305243,1.2338405736702502,1.1163152180873968,1.3662261133186129
12067-12705,18.79410562937521,14.948212283231276,21.7393421159213,28.720279246612627,22.843163674733447,33.22105284068591,28.306414128635463,22.513988998260544,32.74233065156034,43.25654725351769,34.404832224341554,50.03530883789113,8.113562010215176,6.787997924569433,11.218446308905522,5.38701725896853,4.506906082366692,7.4485119863258555,1.0564126523783444,0.847409488759248,1.8441202958285523
11010-3702,12.200807630852502,11.266544492973182,13.542107743543879,17.461056143007816,16.1239953847018,19.380643540902916,27.712154662414726,25.59012755112459,30.758700210565507,39.659955557411664,36.62303901481121,44.01998683304406,9.473380529252609,8.196740503174729,10.387658810247656,4.170837484825271,3.6087722263938105,4.57336603460333,2.7734382715770236,2.4157692404199533,3.1293106542182167
11743-12703,15.775291128527222,14.166124090593621,17.64056353534008,36.71001079660965,32.965386443575234,41.05060708956128,16.89674272915735,15.17318141883479,18.89461571425359,39.31969324440677,35.308866832706386,43.96885871815895,10.939991654417923,10.539904687882565,11.314757839022791,10.21389483514422,9.840361990678678,10.56378746013325,4.833717228677803,4.093335564694642,6.0946210018177895
9871-12702,6.9691509638648474,6.1074516535623005,7.75925613706711,8.708730003550762,7.631940782513547,9.696054379720017,11.963117757910938,10.483940398357339,13.319397924198435,14.94924749004911,13.100850702763326,16.644070552228627,,,,,,,,,
11010-6104,10.810042454445291,8.427708476749409,13.831850759955332,16.793375523337733,13.092425293211482,21.487747617418005,22.17330236074555,17.28671548244831,28.371563793727542,34.446173056738346,26.854871836555382,44.075157612028825,8.626074614291774,6.135454016194108,11.876538476444598,4.205428279406348,2.9911881105167546,5.7901111459836825,0.9125511100688046,0.619701755118339,1.3788593136916
9881-12705,12.102635594348467,11.078109550817297,13.324987009868654,18.03368081821332,16.507073203288872,19.855060558463936,19.71010332469962,18.041581289195655,21.700799690889987,29.369281548691724,26.88307979603506,32.33554311990007,8.049101506521156,6.83657117155733,9.516909191683752,4.942406480095477,4.197873965505825,5.843687475098976,0.9611262604855223,0.810703423512801,1.1237424412832502
8602-3701,15.242574627596492,13.522395198407976,18.186779911880734,19.843603443171254,17.604181345665666,23.676528230749497,24.950684622632966,22.134910025451862,29.770076313815327,32.48214316699269,28.81641635528623,38.756286472415184,6.982898762239541,5.003183964450992,8.43053748943521,4.265909216929351,3.0564854675194355,5.150283400115601,1.4121023385849174,1.018322317730126,1.7691699530444374
7992-6104,9.50020993915842,7.286425997712323,9.800469338168325,11.607360681581628,8.902558488364566,11.97421774733734,17.428823372139743,13.367476354900951,17.979670991790563,21.294544060773337,16.332388489047897,21.96756992470958,11.662771168088394,10.765861761779918,17.14552192924217,6.357214839087604,5.868321958920079,9.345786251102938,1.5067090258587363,1.385215390706205,2.2247357680286624
12667-6103,13.15827244241866,12.49376129530704,13.752271831457817,17.51471716225525,16.63019946863266,18.305378044152974,21.68041701490109,20.58552565712783,22.659128659406164,28.85837587247435,27.40098756115046,30.16111965680667,8.773181982702809,8.260900757825118,9.439717233154864,5.324617078904879,5.01370350563534,5.729150460891762,1.0307004916017002,0.9370811974035981,1.138221923893897
8601-12705,15.163958094687267,13.078073176273914,16.415674772335624,16.48315600533771,14.21580823869925,17.843766549321572,25.471866920052282,21.968073074104915,27.574455204429,27.687807732568235,23.87919917452119,29.9733119848201,10.184490523162388,8.745004487217106,12.884543739220359,6.063049402452558,5.206091960131053,7.670449988763591,1.3364558869573377,1.1652266233246757,1.7249565183356999
8616-12702,18.72289925161147,16.59532734610748,20.503673407757173,24.983886904802617,22.144849256059622,27.360156708012198,30.64310979197917,27.160987786484874,33.55764013517883,40.89024777443931,36.24369484452883,44.7794048700664,9.476707026203952,7.907946904260579,11.857150653837678,5.790255365501375,4.831745021333253,7.244703250095407,0.8416456013515636,0.6978333241281587,1.0493493840976444
8312-12702,9.505511081739645,9.069612110818731,10.01718043357154,13.61253594456543,12.988299082514024,14.345281126139554,14.860658252690147,14.179185622354789,15.660588241784186,21.281469548045102,20.305554566103925,22.427023494176066,11.851473862957945,11.348241851520223,12.116666760651777,7.580708352464891,7.2588196864267305,7.750337044879712,3.1907008673165542,3.0464960956206504,3.28638548469082
8602-12701,13.48312801639975,12.13207999830784,15.601115966206008,21.27829431898438,19.14614832637246,24.620780640053493,25.042162606780114,22.532866238943676,28.97589360553181,39.520095461736524,35.56006878369573,45.72808264848885,10.502605492276967,10.045552769868825,10.986876307230283,5.654782160058868,5.408697168788805,5.915521837184595,0.9119399340042645,0.8375382391723,0.9833688927304393
8602-12705,3.038831920879194,2.737969442501378,3.4096798885226063,4.606308348520195,4.150256358153038,5.168445424167792,4.7764911664367595,4.303590062426988,5.359396732673966,7.240279064274474,6.523448268711949,8.123856322269218,,,,,,,,,
8604-12703,18.60199777079992,17.2082998119922,20.250834466631343,25.18532655028137,23.298392757603924,27.417693800522994,30.44360187468762,28.16270783769826,33.14205010281623,41.217726398415486,38.129613935659485,44.87116731598876,7.390302180369296,6.400357081313502,8.268934167037846,4.515706953817141,3.9108193783702507,5.052578718355337,0.8317313501356529,0.7054174026854684,0.9572771610656298
8550-12704,6.6374601273887786,2.922355727213618,8.492673959062879,16.837200021949336,7.4131199238920615,21.54330834770625,10.05124078570963,4.42538267831031,12.860628800590453,25.49691423070685,11.225838181824786,32.62346972602771,10.144030164115625,7.408912685529362,29.029269557869746,6.69873473144469,4.892566359311841,19.16983418520083,1.4454440239726765,1.075043487029276,4.2399473630215265
8600-12704,7.32195944432699,7.1794704007248,9.240883206909182,10.455014279669046,10.251554400263197,13.195042477303666,13.313598784114795,13.054509400722813,16.80279880858605,19.010466591637734,18.640513271946435,23.992689773539233,9.648891521449176,9.102818100953318,9.749964791982299,5.306513554175635,5.006194496696884,5.362099906126695,1.6747753220062793,1.5425195450265716,1.7890414885093626
8600-12701,5.556791991824511,5.149270912600375,6.0375206600381155,7.381257127719156,6.839934386982319,8.019823752845884,9.889232220343272,9.163980925520347,10.74476855172568,13.136170279807725,12.172796754727912,14.272605412404019,12.919272414081895,11.70570150436397,14.012093921993722,7.259381506189127,6.577472035122255,7.873441492682925,1.0644995515332258,0.9821262371027679,1.150093260036368
11941-12701,12.577786549762102,11.98940422299721,13.621265987378168,13.8596224995601,13.211276552353002,15.009445724353615,19.194192029686786,18.296297688570554,20.78658228256567,21.150323601298172,20.160922440519403,22.904998614231815,19.42737355747419,16.8547809046689,20.99879804711758,12.730588370194097,11.04479085308969,13.760329126107852,1.5051569752296183,1.1955638319054667,1.7139012343728524
8312-12704,4.426441263440413,4.135963177413165,4.820457228948308,6.183457688971983,5.777678226956259,6.733873001521245,7.467212625256082,6.977188811033592,8.131900309354302,10.431222414310469,9.746690226600299,11.359748949825278,21.821481315802103,19.865889196709396,23.460783955683446,12.935416489810734,11.776173531985629,13.907168228055731,2.5313862667723876,2.307302390666409,2.7424251759107
11945-6104,6.910379155136102,4.8058014470014925,9.100124829645587,7.531303238799216,5.237621147882652,9.917805964676788,11.892532079781367,8.270624027199172,15.661011362327132,12.961121721289539,9.013771332162012,17.068213327817414,,,,,,,,,
9187-9101,10.969788722847444,9.583247175440764,12.481616317172858,13.792756631643673,12.049402169108605,15.693638280722608,19.98637124592742,17.460166337654645,22.74084066402045,25.12966853870295,21.953369488485166,28.59297373927939,14.116181440253666,11.58063619208525,16.830154050677113,7.74785607990329,6.356187961294966,9.237456456560283,2.799219851743284,2.241391072604345,3.697989627051182
11982-9102,12.55466376039543,11.221331485425866,13.903540391145716,15.865134908243881,14.180223482209675,17.56968949686926,23.106938325124364,20.65293181148046,25.589554324229923,29.199881481574817,26.098791309212967,32.337125019344704,6.566324188158639,5.687367328748582,7.663246732326305,3.5676726688817832,3.0901101430932427,4.1636622162398895,0.5606533463246054,0.4824751412236266,0.6532136106804356
11747-9102,10.645318905922956,10.386851601319153,10.999873232408191,11.90857577072543,11.619436712672691,12.305204288771867,20.716335990445646,20.213345373439513,21.40631687493071,23.174698570727223,22.612019150080766,23.94655798760865,8.495852013064884,8.124913915813865,8.801461186818521,4.365687740260369,4.175077086841033,4.52272840211696,2.480704633964992,2.3302902450583813,2.6364817938847844
8082-6103,7.086420590388859,5.336507049940958,9.273000325525546,15.759781946307225,11.868077316221747,20.622606470257395,14.71098742367212,11.078271053300714,19.250196827652335,32.716369435703854,24.637422223978668,42.81130375450214,6.41985851295441,3.953790776730087,8.704138044786953,3.092506046220742,1.9045780927814706,4.1928649169335355,3.066160560930113,1.6612923767442784,4.483487408903528
8326-3704,11.661567066861334,9.065091539559964,13.833191733690516,14.992087728140515,11.654063887426199,17.78392413666358,21.919379453777136,17.038977703390188,26.001220670355817,28.17951119547723,21.90527628597768,33.427118250380346,6.703481668055722,4.407355807120535,11.038524239217043,3.5663920695545306,2.3448052186258512,5.872725138330591,0.7923050294651647,0.5029820248275244,1.36126476363
9187-12704,2.6816719047950155,1.0361526263531546,4.10892475768269,5.311117242382879,2.0521257912739324,8.137826662971493,4.662730503609846,1.8016001318631145,7.144352286507344,9.234652579991817,3.5681134247289155,14.149565629814488,,,,,,,,,
9499-6102,7.0696047180738875,4.707994625522226,11.347031936168081,11.26419564871754,7.50137733152378,18.079538087111988,13.176482478580418,8.774862409753762,21.148844023566035,20.994451955874858,13.981229632450066,33.69703488748417,14.988109298354509,6.6285279424749355,24.669823167425776,8.041600509309054,3.5564174651453726,13.236149977203288,4.963015813116498,2.7688423247488,9.097252297956283
12071-12703,3.357273155157871,2.931846400566847,3.8005585359161325,7.904015341297298,6.902434761021978,8.947640416815275,5.190402821852583,4.532685643216577,5.875729747854671,12.219745500424274,10.67128446376808,13.833208059645168,11.090879279398576,8.988183157809068,13.605679957606204,7.173838437944473,5.813765725910269,8.800469953319961,1.0939488739484027,0.8831406706299956,1.3577529225799576
10217-6103,4.35938360800309,3.9827924614965213,4.828815080550493,6.700901944609394,6.122035624766418,7.422475118734042,4.727439314126893,4.319053186308519,5.2365041265317895,7.266648256166345,6.6389091893345595,8.049142686138925,,,,,,,,,
8148-9101,11.582712352827203,10.890256567711045,11.744069000238232,13.85468692537474,13.026404410864465,14.047694035031764,21.498315053796457,20.21306923435612,21.797804148958175,25.715256964032132,24.177907342624483,26.07349150570376,5.68449031551045,5.487304781836121,6.867942376181233,3.062650074307208,2.9564118267527726,3.70026212752203,2.262994704069148,2.048768798418356,2.6624035815369314
9500-12704,10.166201278663848,8.839372455950029,10.490470059857088,10.956773088346806,9.526763791947712,11.306258540953944,26.590175918282522,23.119792946084956,27.438316113463525,28.65795353937126,24.9176972023426,29.572049120501223,17.482692903591307,16.720795355590134,20.836413260004477,6.684144380886713,6.392848683915609,7.966369676440559,1.597331235848769,1.2960799381719468,2.028798093949112
9500-12702,14.735860875171394,14.301997528767467,15.217627894538774,17.55750130936213,17.04056128549111,18.131517659340183,26.54368604748774,25.762168594790946,27.411492320799407,31.626303103831575,30.69513974559624,32.6602779702484,10.200828312065536,9.95365460374993,10.40842991650201,5.6630411672735335,5.5258214393419,5.778292242612703,1.2580047638915288,1.1767179172667215,1.3356678858145177
9492-6101,5.174833583475688,4.569034302416703,6.857721361073063,9.430369040691678,8.32638942611732,12.497183178925939,8.976447613418928,7.925606958747974,11.895643705657246,16.35824849310814,14.443246780173208,21.678051730811944,13.70237971096621,10.389308254937774,15.833653018249557,7.899286862192999,5.989333819133835,9.12794491948594,3.2134619797127675,2.194879841084654,3.7706518672655216
8145-3704,9.28468549217244,8.450580411965571,23.832693697045666,11.853636721777818,10.788745658219762,30.42688881861982,16.786361632696558,15.278331066898067,43.08861247019893,21.43092868812046,19.50564575770966,55.010668858713956,,,,,,,,,
11753-6103,2.0942869142620073,1.457372664131542,2.701863273053673,2.7004744850734004,1.8792065537579492,3.4839127253055735,4.798282196030812,3.3390292703750912,6.190318218061056,6.187136325172157,4.305505271582437,7.982094663590852,,,,,,,,,
8274-6101,12.211967115088218,7.487748130510107,16.53498512902193,16.041130492039944,9.83559353878698,21.719666589248316,24.60700297335714,15.08774456848679,33.31784506130481,32.32273244708826,19.818631771013834,43.764931178173924,13.869365254328917,9.100041873306957,24.639805860182392,6.883090662296302,4.516170141608632,12.22824653666685,1.6839104718801856,1.096996437029321,3.034936005342656
8451-6101,3.401704191719687,1.1949268201136838,7.59397216723669,4.468336699603091,1.5696060159054461,9.975125001528728,6.854403092578513,2.407766704444585,15.301785039030108,9.003657921519043,3.1627418855938796,20.099786402876614,,,,,,,,,
11866-6102,21.895734828651772,20.67805217609657,23.049082230276824,26.257810933218046,24.797541108173643,27.64092861568834,32.90224114739216,31.072456096152823,34.635351026185944,39.45703736770032,37.26272188571887,41.53541801488967,8.29220040092828,7.678180930733522,8.95760029533572,5.518281271826262,5.109664501959833,5.96109061048777,2.088728713214145,1.8701764219526695,2.467165197379375
11836-3702,13.165315486077944,11.110251752496083,16.07708789491259,24.44759919545116,20.631406979408485,29.854673934741715,14.830948949484574,12.515885147715435,18.111109458635376,27.540630985153264,23.241626377371528,33.63179146735115,8.944717236123923,7.42949294459113,9.599259687420671,7.940154385834033,6.59510182728609,8.521186516664203,1.937380816792143,1.6490468363635282,2.184965624675214
10516-3704,11.810423630703118,9.23544592869889,13.517568199228446,14.02495575809128,10.967152797086836,16.052201163919975,26.535184745744257,20.749828421926562,30.370728493366506,31.510706451237265,24.640557756875296,36.065439884234635,15.728551708502511,12.364644883094925,23.68829348239188,7.000548914762183,5.503323059997818,10.543313860301703,1.9712535026358284,1.454236535896623,2.95487085491758
11970-6102,10.102434681853952,7.664572167196145,13.37696030337339,21.684865579312387,16.45199621702342,28.713631433766036,11.298370786031459,8.57191172112452,14.960537955173429,24.251941188038476,18.399599629601916,32.11277922289929,10.792246002151948,8.363135888841406,13.681896440463603,9.649883365664923,7.47789532247819,12.233663395483537,2.581273945176178,2.011852554538481,3.2917467367944075
8940-12702,2.647059514649847,0.988503580403891,4.69728287180235,4.192478157793014,1.5656163553586397,7.439672486401054,4.925324398134813,1.8392864895034042,8.740129115113326,7.800850281205981,2.9131073141688866,13.842832096750387,,,,,,,,,
10515-6104,8.038201399010505,1.991890667705981,8.51198660391997,9.49380720015315,2.35259419667101,10.053388276368684,18.431119887250258,4.567287366462751,19.517481310536656,21.768737806694226,5.394359202076011,23.05182408313844,14.568460487082078,13.549831258435049,81.66043692247734,6.353613897856492,5.909368136292782,35.61384453736497,2.2335628836367847,1.981450752119446,12.458637630767047
